user_id,plan_type,monthly_price,start_date,end_date,country,status
51677,Pro,15,2022-04-07,2022-05-25,UK,Churned
51678,Free,0,2024-03-04,,UK,Active
51679,Free,0,2023-03-22,,UK,Active
51680,Free,0,2023-08-14,,AU,Active
51681,Free,0,2022-12-20,2023-10-21,JP,Churned
51682,Free,0,2022-06-11,,JP,Active
51683,Pro,15,2022-08-22,,UK,Active
51684,Pro,15,2023-08-08,2023-12-20,US,Churned
51685,Free,0,2024-02-13,2024-06-20,UK,Churned
51686,Free,0,2024-06-15,,UK,Active
51687,Free,0,2023-04-06,,UK,Active
51688,Business,30,2024-02-04,,US,Active
51689,Business,30,2022-05-24,,AU,Active
51690,Business,30,2023-07-10,,JP,Active
51691,Free,0,2023-11-29,2024-09-15,JP,Churned
51692,Free,0,2024-03-20,2024-05-15,CA,Churned
51693,Free,0,2023-02-08,2023-08-20,US,Churned
51694,Business,30,2023-11-25,,AU,Active
51695,Free,0,2023-07-18,,UK,Active
51696,Pro,15,2024-01-29,,JP,Active
51697,Business,30,2024-04-07,,UK,Active
51698,Pro,15,2022-04-29,,CA,Active
51699,Business,30,2022-11-24,2023-02-12,JP,Churned
51700,Pro,15,2024-06-01,,JP,Active
51701,Pro,15,2022-06-28,,CA,Active
51702,Free,0,2023-01-21,2023-04-15,UK,Churned
51703,Business,30,2023-12-12,,US,Active
51704,Pro,15,2023-12-17,,US,Active
51705,Business,30,2022-09-19,,US,Active
51706,Free,0,2022-04-17,2023-04-12,US,Churned
51707,Free,0,2023-12-01,,AU,Active
51708,Business,30,2024-05-11,2025-03-08,CA,Churned
51709,Free,0,2024-04-06,,US,Active
51710,Business,30,2024-03-06,,JP,Active
51711,Pro,15,2023-08-19,2024-03-27,CA,Churned
51712,Business,30,2022-07-24,,CA,Active
51713,Free,0,2022-02-16,,CA,Active
51714,Pro,15,2023-05-07,2024-01-17,UK,Churned
51715,Pro,15,2024-03-24,2024-09-30,CA,Churned
51716,Business,30,2024-03-31,,JP,Active
51717,Free,0,2023-06-10,,US,Active
51718,Pro,15,2023-05-07,,AU,Active
51719,Pro,15,2023-08-02,2024-01-07,AU,Churned
51720,Free,0,2023-05-26,,AU,Active
51721,Pro,15,2022-08-25,,US,Active
51722,Business,30,2023-04-10,,US,Active
51723,Free,0,2022-08-02,2023-02-05,CA,Churned
51724,Free,0,2023-08-15,,AU,Active
51725,Business,30,2023-12-20,,UK,Active
51726,Business,30,2022-03-17,,UK,Active
51727,Free,0,2024-02-13,,US,Active
51728,Free,0,2024-03-04,,JP,Active
51729,Free,0,2022-12-09,,AU,Active
51730,Free,0,2023-11-06,2024-07-12,CA,Churned
51731,Free,0,2023-05-12,,US,Active
51732,Free,0,2023-11-02,,AU,Active
51733,Free,0,2023-10-17,,UK,Active
51734,Business,30,2022-07-27,2022-10-09,AU,Churned
51735,Pro,15,2023-12-16,2024-05-06,AU,Churned
51736,Free,0,2022-11-28,,UK,Active
51737,Business,30,2024-01-29,,US,Active
51738,Pro,15,2023-01-14,,UK,Active
51739,Pro,15,2022-03-11,,JP,Active
51740,Business,30,2023-10-17,,CA,Active
51741,Free,0,2022-04-21,,CA,Active
51742,Business,30,2022-08-19,2023-06-17,US,Churned
51743,Pro,15,2023-10-02,2024-10-11,US,Churned
51744,Free,0,2023-05-28,2023-07-20,AU,Churned
51745,Free,0,2024-05-30,2025-06-25,US,Churned
51746,Pro,15,2023-10-03,,US,Active
51747,Pro,15,2023-11-08,,UK,Active
51748,Free,0,2022-04-18,2023-02-24,CA,Churned
51749,Business,30,2022-10-25,,CA,Active
51750,Pro,15,2022-06-21,,AU,Active
51751,Free,0,2022-07-23,2022-09-03,US,Churned
51752,Pro,15,2022-09-18,2023-01-25,US,Churned
51753,Free,0,2024-01-07,,US,Active
51754,Business,30,2023-07-28,,AU,Active
51755,Free,0,2023-06-18,2023-11-05,JP,Churned
51756,Business,30,2022-07-16,,UK,Active
51757,Pro,15,2022-07-01,2022-08-12,AU,Churned
51758,Pro,15,2022-08-28,,JP,Active
51759,Business,30,2022-03-11,,CA,Active
51760,Business,30,2022-12-26,,CA,Active
51761,Pro,15,2023-03-13,,AU,Active
51762,Pro,15,2022-06-28,2023-05-01,JP,Churned
51763,Pro,15,2022-04-11,,CA,Active
51764,Pro,15,2024-04-19,,US,Active
51765,Free,0,2024-02-18,,CA,Active
51766,Pro,15,2023-10-25,2024-07-29,JP,Churned
51767,Free,0,2022-10-25,2023-01-02,CA,Churned
51768,Pro,15,2022-10-03,,CA,Active
51769,Free,0,2023-05-08,2023-09-13,US,Churned
51770,Pro,15,2022-11-28,,AU,Active
51771,Pro,15,2023-11-29,,UK,Active
51772,Pro,15,2023-08-30,,AU,Active
51773,Pro,15,2023-10-06,,AU,Active
51774,Business,30,2023-05-19,,UK,Active
51775,Pro,15,2023-04-07,,US,Active
51776,Pro,15,2022-10-14,,CA,Active
51777,Free,0,2022-03-17,,JP,Active
51778,Free,0,2024-04-11,,UK,Active
51779,Free,0,2023-11-08,2024-06-16,UK,Churned
51780,Free,0,2024-03-16,2024-09-08,AU,Churned
51781,Pro,15,2024-05-19,,US,Active
51782,Free,0,2022-01-18,,JP,Active
51783,Pro,15,2022-11-01,2023-07-06,CA,Churned
51784,Pro,15,2023-03-14,,JP,Active
51785,Pro,15,2023-03-01,2023-11-04,US,Churned
51786,Pro,15,2022-08-02,,US,Active
51787,Free,0,2022-09-17,,US,Active
51788,Pro,15,2023-05-29,,UK,Active
51789,Business,30,2023-05-16,,AU,Active
51790,Pro,15,2022-05-12,,UK,Active
51791,Free,0,2022-12-04,2023-04-09,AU,Churned
51792,Free,0,2024-03-28,2025-01-25,JP,Churned
51793,Free,0,2023-06-30,,UK,Active
51794,Pro,15,2022-09-09,,CA,Active
51795,Free,0,2022-03-23,,AU,Active
51796,Pro,15,2024-02-11,2024-12-27,JP,Churned
51797,Pro,15,2024-02-27,2024-06-11,US,Churned
51798,Business,30,2024-01-24,,US,Active
51799,Pro,15,2022-11-01,,JP,Active
51800,Business,30,2023-11-04,,US,Active
51801,Pro,15,2022-12-25,,UK,Active
51802,Pro,15,2024-06-03,,AU,Active
51803,Business,30,2023-10-04,,US,Active
51804,Business,30,2023-10-08,2024-07-06,AU,Churned
51805,Free,0,2023-10-03,,US,Active
51806,Free,0,2022-04-08,2022-08-04,CA,Churned
51807,Pro,15,2022-12-01,,AU,Active
51808,Pro,15,2022-08-22,,AU,Active
51809,Free,0,2022-02-07,,US,Active
51810,Free,0,2024-02-06,,US,Active
51811,Free,0,2023-04-20,2023-11-01,AU,Churned
51812,Pro,15,2024-01-09,,UK,Active
51813,Pro,15,2023-09-25,,UK,Active
51814,Pro,15,2022-06-13,2022-10-17,US,Churned
51815,Pro,15,2022-06-28,,AU,Active
51816,Pro,15,2023-05-14,,JP,Active
51817,Free,0,2022-03-15,,CA,Active
51818,Pro,15,2023-11-30,,US,Active
51819,Business,30,2023-09-16,,CA,Active
51820,Pro,15,2024-04-01,,JP,Active
51821,Pro,15,2024-04-01,,JP,Active
51822,Free,0,2022-08-08,2023-04-02,US,Churned
51823,Pro,15,2023-06-09,,UK,Active
51824,Pro,15,2023-05-10,,CA,Active
51825,Free,0,2023-08-16,,CA,Active
51826,Pro,15,2022-07-22,,CA,Active
51827,Free,0,2022-10-27,,JP,Active
51828,Pro,15,2022-11-11,,CA,Active
51829,Free,0,2022-03-12,,UK,Active
51830,Business,30,2022-06-06,,US,Active
51831,Free,0,2022-09-07,2022-10-23,JP,Churned
51832,Pro,15,2023-09-10,,CA,Active
51833,Pro,15,2022-10-15,,CA,Active
51834,Pro,15,2023-10-25,,JP,Active
51835,Pro,15,2023-10-04,,CA,Active
51836,Pro,15,2022-11-14,,JP,Active
51837,Free,0,2023-11-28,,JP,Active
51838,Business,30,2022-05-05,,CA,Active
51839,Free,0,2023-04-14,,UK,Active
51840,Pro,15,2023-07-07,,CA,Active
51841,Business,30,2023-05-24,,AU,Active
51842,Pro,15,2022-12-09,2023-12-01,AU,Churned
51843,Pro,15,2022-06-18,,JP,Active
51844,Business,30,2023-07-19,,JP,Active
51845,Free,0,2022-07-22,,UK,Active
51846,Free,0,2022-04-01,2022-07-08,US,Churned
51847,Free,0,2024-05-26,,US,Active
51848,Pro,15,2022-07-22,2023-02-28,US,Churned
51849,Pro,15,2023-08-21,2024-09-22,JP,Churned
51850,Pro,15,2024-06-07,,JP,Active
51851,Pro,15,2024-04-16,,JP,Active
51852,Business,30,2023-04-26,,AU,Active
51853,Pro,15,2022-12-12,2023-11-14,US,Churned
51854,Free,0,2022-12-21,2023-12-16,AU,Churned
51855,Pro,15,2024-05-02,2024-07-23,US,Churned
51856,Pro,15,2022-10-15,,AU,Active
51857,Free,0,2024-01-06,,US,Active
51858,Business,30,2023-04-19,,US,Active
51859,Free,0,2022-05-10,,AU,Active
51860,Business,30,2023-05-12,,UK,Active
51861,Free,0,2024-02-13,,AU,Active
51862,Free,0,2023-05-04,,JP,Active
51863,Free,0,2023-03-18,2023-08-25,AU,Churned
51864,Pro,15,2023-04-03,,CA,Active
51865,Free,0,2022-06-15,2023-02-01,CA,Churned
51866,Free,0,2024-03-10,2025-04-03,JP,Churned
51867,Pro,15,2023-11-26,2024-03-13,AU,Churned
51868,Free,0,2023-10-18,,US,Active
51869,Free,0,2022-05-02,,CA,Active
51870,Business,30,2022-04-21,2022-08-01,JP,Churned
51871,Pro,15,2023-07-18,,US,Active
51872,Business,30,2022-06-11,,AU,Active
51873,Free,0,2022-01-08,2023-01-28,JP,Churned
51874,Pro,15,2022-01-07,,US,Active
51875,Business,30,2024-06-12,2024-12-18,JP,Churned
51876,Free,0,2022-04-09,2023-04-11,UK,Churned
51877,Free,0,2022-05-08,2023-04-16,JP,Churned
51878,Business,30,2024-04-03,,JP,Active
51879,Free,0,2022-02-23,,JP,Active
51880,Free,0,2022-05-14,,US,Active
51881,Free,0,2022-02-27,,AU,Active
51882,Free,0,2022-02-23,,JP,Active
51883,Free,0,2023-02-18,,AU,Active
51884,Free,0,2022-08-06,,CA,Active
51885,Pro,15,2022-07-06,,AU,Active
51886,Pro,15,2024-03-10,,JP,Active
51887,Pro,15,2023-01-14,2023-09-14,US,Churned
51888,Pro,15,2022-10-09,,UK,Active
51889,Business,30,2022-03-03,,JP,Active
51890,Pro,15,2022-06-10,,CA,Active
51891,Pro,15,2022-05-07,2023-01-04,CA,Churned
51892,Pro,15,2022-03-10,,CA,Active
51893,Pro,15,2024-06-14,2025-06-19,JP,Churned
51894,Free,0,2023-11-26,2024-06-21,CA,Churned
51895,Business,30,2023-12-17,,AU,Active
51896,Free,0,2024-03-04,,UK,Active
51897,Pro,15,2022-08-28,,AU,Active
51898,Pro,15,2023-12-21,,UK,Active
51899,Business,30,2022-05-23,2023-01-05,AU,Churned
51900,Free,0,2022-05-29,,US,Active
51901,Pro,15,2022-02-14,,JP,Active
51902,Pro,15,2023-10-10,,AU,Active
51903,Free,0,2023-03-02,,JP,Active
51904,Pro,15,2024-04-17,,JP,Active
51905,Free,0,2024-04-16,,CA,Active
51906,Business,30,2023-01-22,,UK,Active
51907,Free,0,2023-12-10,,AU,Active
51908,Pro,15,2024-05-03,,AU,Active
51909,Pro,15,2023-08-05,,US,Active
51910,Business,30,2022-09-06,,JP,Active
51911,Free,0,2023-08-27,,UK,Active
51912,Free,0,2023-08-13,,AU,Active
51913,Free,0,2023-11-07,2024-05-11,JP,Churned
51914,Pro,15,2024-03-16,,JP,Active
51915,Free,0,2024-03-26,,US,Active
51916,Free,0,2022-02-17,,UK,Active
51917,Free,0,2022-04-01,,UK,Active
51918,Free,0,2023-02-12,,AU,Active
51919,Pro,15,2023-05-28,,CA,Active
51920,Free,0,2023-07-06,,CA,Active
51921,Pro,15,2023-08-31,,US,Active
51922,Business,30,2023-06-24,,CA,Active
51923,Pro,15,2023-10-08,2024-05-04,US,Churned
51924,Pro,15,2024-03-21,2025-03-09,JP,Churned
51925,Business,30,2023-07-14,,JP,Active
51926,Pro,15,2023-12-30,,UK,Active
51927,Pro,15,2022-08-18,,AU,Active
51928,Pro,15,2023-05-13,,UK,Active
51929,Business,30,2023-06-04,,AU,Active
51930,Business,30,2022-11-09,2023-07-11,US,Churned
51931,Pro,15,2023-10-23,2024-05-16,CA,Churned
51932,Free,0,2023-10-26,,AU,Active
51933,Pro,15,2022-03-07,,JP,Active
51934,Pro,15,2024-06-10,,AU,Active
51935,Free,0,2022-10-28,,AU,Active
51936,Free,0,2022-02-15,2022-12-20,CA,Churned
51937,Free,0,2023-10-13,,US,Active
51938,Pro,15,2023-05-27,,AU,Active
51939,Pro,15,2023-06-27,2024-06-28,AU,Churned
51940,Free,0,2023-10-27,2024-02-25,JP,Churned
51941,Pro,15,2022-11-20,,JP,Active
51942,Business,30,2023-11-27,,UK,Active
51943,Free,0,2023-09-06,,AU,Active
51944,Free,0,2023-07-10,2024-03-20,UK,Churned
51945,Free,0,2024-06-08,,UK,Active
51946,Free,0,2024-05-11,,UK,Active
51947,Free,0,2023-02-11,,JP,Active
51948,Pro,15,2023-02-09,2024-02-14,US,Churned
51949,Business,30,2023-09-18,2024-08-09,US,Churned
51950,Business,30,2024-04-20,,JP,Active
51951,Business,30,2023-02-06,,UK,Active
51952,Pro,15,2022-01-21,,CA,Active
51953,Free,0,2022-10-12,2023-05-22,US,Churned
51954,Free,0,2023-04-06,,JP,Active
51955,Business,30,2022-07-19,,JP,Active
51956,Pro,15,2022-10-21,,AU,Active
51957,Free,0,2023-11-16,2024-12-09,CA,Churned
51958,Pro,15,2024-05-30,,JP,Active
51959,Business,30,2022-11-07,2023-01-25,UK,Churned
51960,Pro,15,2022-12-19,,JP,Active
51961,Pro,15,2024-02-12,,UK,Active
51962,Pro,15,2023-07-21,,JP,Active
51963,Free,0,2022-01-18,,AU,Active
51964,Pro,15,2023-12-30,2024-10-11,JP,Churned
51965,Pro,15,2024-03-05,2024-08-12,AU,Churned
51966,Pro,15,2023-02-08,,JP,Active
51967,Pro,15,2022-05-06,,UK,Active
51968,Pro,15,2023-05-05,2024-01-05,AU,Churned
51969,Free,0,2023-01-08,,UK,Active
51970,Pro,15,2023-01-06,,UK,Active
51971,Pro,15,2023-07-15,,JP,Active
51972,Free,0,2023-05-04,,CA,Active
51973,Pro,15,2024-03-10,,US,Active
51974,Pro,15,2023-04-27,2023-09-23,AU,Churned
51975,Business,30,2022-02-15,,CA,Active
51976,Pro,15,2023-06-29,,UK,Active
51977,Pro,15,2023-09-03,,AU,Active
51978,Business,30,2024-04-28,,US,Active
51979,Business,30,2024-03-19,,US,Active
51980,Pro,15,2022-11-13,2023-07-25,AU,Churned
51981,Free,0,2023-09-24,,CA,Active
51982,Free,0,2023-07-20,,UK,Active
51983,Free,0,2023-05-30,,CA,Active
51984,Pro,15,2022-10-01,,UK,Active
51985,Free,0,2022-05-10,,UK,Active
51986,Business,30,2022-01-31,,US,Active
51987,Free,0,2022-04-07,,CA,Active
51988,Free,0,2023-07-31,,UK,Active
51989,Business,30,2023-05-27,,US,Active
51990,Free,0,2023-12-07,,JP,Active
51991,Free,0,2024-04-15,,AU,Active
51992,Free,0,2023-05-27,,UK,Active
51993,Free,0,2023-03-24,,CA,Active
51994,Business,30,2024-01-06,,JP,Active
51995,Business,30,2022-11-26,,CA,Active
51996,Business,30,2023-11-06,,US,Active
51997,Pro,15,2023-09-30,2024-01-06,UK,Churned
51998,Free,0,2024-05-11,,JP,Active
51999,Pro,15,2022-07-07,,US,Active
52000,Pro,15,2022-07-28,,UK,Active
52001,Pro,15,2022-10-15,2022-11-14,JP,Churned
52002,Free,0,2024-02-14,,AU,Active
52003,Free,0,2023-11-12,,JP,Active
52004,Business,30,2023-09-16,,UK,Active
52005,Free,0,2022-04-24,,UK,Active
52006,Pro,15,2024-05-25,,US,Active
52007,Pro,15,2023-05-01,2023-08-05,US,Churned
52008,Free,0,2023-03-01,,JP,Active
52009,Free,0,2023-01-14,2023-11-22,AU,Churned
52010,Pro,15,2023-04-03,2023-08-19,AU,Churned
52011,Pro,15,2023-06-24,,US,Active
52012,Business,30,2023-11-03,2024-04-17,JP,Churned
52013,Pro,15,2023-11-26,,AU,Active
52014,Free,0,2022-05-26,,UK,Active
52015,Pro,15,2023-06-28,2023-08-10,CA,Churned
52016,Business,30,2023-09-18,,AU,Active
52017,Free,0,2022-12-06,2023-11-21,AU,Churned
52018,Business,30,2024-02-29,,CA,Active
52019,Pro,15,2024-02-05,,AU,Active
52020,Business,30,2023-04-26,,US,Active
52021,Pro,15,2022-10-12,,JP,Active
52022,Pro,15,2024-02-23,2024-09-23,US,Churned
52023,Free,0,2022-10-11,,JP,Active
52024,Pro,15,2024-02-26,,UK,Active
52025,Business,30,2023-11-02,,CA,Active
52026,Pro,15,2022-10-19,,CA,Active
52027,Business,30,2024-04-01,,CA,Active
52028,Pro,15,2022-07-03,,US,Active
52029,Free,0,2024-06-06,,US,Active
52030,Pro,15,2024-04-10,2024-06-07,US,Churned
52031,Free,0,2024-02-18,,AU,Active
52032,Free,0,2022-03-10,,US,Active
52033,Free,0,2023-09-18,2024-04-07,AU,Churned
52034,Free,0,2023-01-06,2023-10-07,JP,Churned
52035,Free,0,2023-09-05,2024-08-02,CA,Churned
52036,Business,30,2022-01-22,,US,Active
52037,Pro,15,2023-07-22,,CA,Active
52038,Business,30,2022-05-21,,JP,Active
52039,Business,30,2022-06-08,,US,Active
52040,Pro,15,2023-11-18,,JP,Active
52041,Business,30,2022-03-07,2022-12-06,US,Churned
52042,Free,0,2024-02-28,2024-10-10,US,Churned
52043,Pro,15,2022-12-17,,CA,Active
52044,Free,0,2023-06-20,2024-03-11,CA,Churned
52045,Pro,15,2022-11-24,,CA,Active
52046,Free,0,2023-01-20,,US,Active
52047,Free,0,2022-09-17,,US,Active
52048,Business,30,2024-06-07,,JP,Active
52049,Pro,15,2022-04-25,,JP,Active
52050,Free,0,2023-07-19,,CA,Active
52051,Free,0,2022-08-19,2022-09-23,US,Churned
52052,Free,0,2023-12-24,,UK,Active
52053,Free,0,2023-06-08,2024-06-01,JP,Churned
52054,Pro,15,2023-04-15,,JP,Active
52055,Free,0,2022-08-09,,CA,Active
52056,Business,30,2023-06-11,,US,Active
52057,Business,30,2023-05-12,,AU,Active
52058,Pro,15,2022-06-11,,UK,Active
52059,Pro,15,2022-01-23,2022-09-10,US,Churned
52060,Business,30,2022-04-04,,AU,Active
52061,Business,30,2024-02-16,2025-03-21,JP,Churned
52062,Free,0,2023-04-27,,AU,Active
52063,Pro,15,2022-08-22,2023-07-05,AU,Churned
52064,Pro,15,2022-01-12,,US,Active
52065,Business,30,2022-05-11,,AU,Active
52066,Pro,15,2022-07-25,,UK,Active
52067,Free,0,2023-11-24,,CA,Active
52068,Free,0,2023-06-16,,US,Active
52069,Free,0,2024-01-28,,UK,Active
52070,Free,0,2024-02-04,2024-04-01,UK,Churned
52071,Pro,15,2022-09-24,2023-04-08,UK,Churned
52072,Free,0,2023-03-15,,JP,Active
52073,Free,0,2023-08-17,,UK,Active
52074,Pro,15,2023-04-08,,UK,Active
52075,Pro,15,2023-09-26,,US,Active
52076,Business,30,2024-03-26,2024-08-31,JP,Churned
52077,Free,0,2023-11-19,2024-06-15,AU,Churned
52078,Pro,15,2022-03-09,,UK,Active
52079,Free,0,2023-10-25,,AU,Active
52080,Pro,15,2024-03-29,,UK,Active
52081,Free,0,2022-10-29,,JP,Active
52082,Business,30,2023-05-03,,AU,Active
52083,Free,0,2023-10-18,2024-06-03,JP,Churned
52084,Business,30,2024-03-21,,UK,Active
52085,Free,0,2022-04-19,,US,Active
52086,Free,0,2022-02-10,,UK,Active
52087,Free,0,2023-10-17,,JP,Active
52088,Business,30,2022-10-19,,US,Active
52089,Free,0,2024-01-03,,JP,Active
52090,Free,0,2023-11-20,,US,Active
52091,Pro,15,2022-04-21,,UK,Active
52092,Free,0,2023-03-03,,US,Active
52093,Pro,15,2023-10-24,,AU,Active
52094,Free,0,2022-03-01,,UK,Active
52095,Pro,15,2024-02-08,2024-05-19,UK,Churned
52096,Free,0,2023-04-08,,UK,Active
52097,Pro,15,2023-06-07,,UK,Active
52098,Pro,15,2022-10-05,2023-08-17,US,Churned
52099,Free,0,2022-12-30,,CA,Active
52100,Business,30,2023-08-25,,US,Active
52101,Pro,15,2022-03-15,,AU,Active
52102,Free,0,2023-05-24,,AU,Active
52103,Business,30,2022-04-16,,UK,Active
52104,Free,0,2023-08-21,2024-04-04,AU,Churned
52105,Business,30,2022-09-21,2023-06-09,CA,Churned
52106,Pro,15,2024-01-26,,AU,Active
52107,Free,0,2024-06-12,,CA,Active
52108,Free,0,2022-11-22,2023-03-02,US,Churned
52109,Free,0,2023-09-11,2023-10-13,CA,Churned
52110,Pro,15,2022-07-05,,CA,Active
52111,Free,0,2024-05-24,,JP,Active
52112,Pro,15,2023-01-26,,CA,Active
52113,Free,0,2024-01-30,2025-01-01,AU,Churned
52114,Pro,15,2023-10-07,,CA,Active
52115,Business,30,2023-08-18,,UK,Active
52116,Business,30,2023-01-24,,AU,Active
52117,Pro,15,2022-08-14,2023-06-12,UK,Churned
52118,Pro,15,2022-02-28,,JP,Active
52119,Free,0,2023-07-26,,CA,Active
52120,Pro,15,2024-05-25,,CA,Active
52121,Pro,15,2023-06-16,,JP,Active
52122,Free,0,2023-11-26,,CA,Active
52123,Business,30,2022-06-23,,UK,Active
52124,Pro,15,2022-09-27,2023-09-25,CA,Churned
52125,Free,0,2022-06-12,,US,Active
52126,Business,30,2023-12-20,,JP,Active
52127,Pro,15,2022-01-24,,AU,Active
52128,Free,0,2023-02-17,,US,Active
52129,Business,30,2024-01-28,2024-09-15,UK,Churned
52130,Free,0,2024-04-21,,AU,Active
52131,Pro,15,2022-12-03,,US,Active
52132,Free,0,2023-04-22,,JP,Active
52133,Pro,15,2022-01-05,,US,Active
52134,Free,0,2022-09-16,,AU,Active
52135,Free,0,2022-03-31,,CA,Active
52136,Business,30,2023-05-21,,AU,Active
52137,Free,0,2023-11-30,2024-01-05,AU,Churned
52138,Free,0,2024-05-07,,AU,Active
52139,Pro,15,2024-02-08,,CA,Active
52140,Pro,15,2023-02-06,2023-06-13,US,Churned
52141,Free,0,2023-08-18,2024-09-01,CA,Churned
52142,Pro,15,2022-09-22,2023-08-17,JP,Churned
52143,Pro,15,2023-09-16,2024-08-04,AU,Churned
52144,Business,30,2024-05-06,,UK,Active
52145,Business,30,2022-06-05,,JP,Active
52146,Pro,15,2022-05-24,,JP,Active
52147,Pro,15,2024-01-09,,US,Active
52148,Free,0,2024-06-02,2025-04-18,JP,Churned
52149,Pro,15,2023-07-07,2024-06-15,UK,Churned
52150,Pro,15,2022-08-29,2023-01-06,UK,Churned
52151,Pro,15,2022-10-15,2023-01-11,UK,Churned
52152,Free,0,2023-07-12,2023-09-15,CA,Churned
52153,Pro,15,2023-01-21,,US,Active
52154,Pro,15,2024-01-05,,CA,Active
52155,Pro,15,2023-05-06,2023-09-07,AU,Churned
52156,Free,0,2023-07-20,,CA,Active
52157,Free,0,2023-08-05,2024-03-16,JP,Churned
52158,Free,0,2023-11-07,2024-06-29,JP,Churned
52159,Pro,15,2022-07-07,,UK,Active
52160,Pro,15,2022-02-19,,AU,Active
52161,Pro,15,2023-03-11,,US,Active
52162,Pro,15,2023-01-07,,UK,Active
52163,Free,0,2024-05-28,,JP,Active
52164,Free,0,2022-11-28,,UK,Active
52165,Free,0,2022-02-16,2022-05-08,UK,Churned
52166,Pro,15,2022-05-20,,AU,Active
52167,Pro,15,2023-02-15,,JP,Active
52168,Pro,15,2024-01-14,2025-01-16,UK,Churned
52169,Pro,15,2022-12-16,2023-12-27,US,Churned
52170,Business,30,2022-11-20,,JP,Active
52171,Pro,15,2022-11-11,,UK,Active
52172,Free,0,2022-08-09,2023-06-10,US,Churned
52173,Free,0,2022-03-24,2022-07-03,US,Churned
52174,Pro,15,2022-01-18,,AU,Active
52175,Pro,15,2023-11-14,,AU,Active
52176,Pro,15,2023-02-02,2023-04-01,CA,Churned
52177,Business,30,2022-12-27,2023-07-09,US,Churned
52178,Business,30,2022-07-29,2023-05-26,CA,Churned
52179,Pro,15,2022-07-19,,AU,Active
52180,Pro,15,2023-05-02,,UK,Active
52181,Pro,15,2022-01-20,,US,Active
52182,Free,0,2022-12-26,,AU,Active
52183,Business,30,2024-06-05,,AU,Active
52184,Business,30,2022-03-17,2023-04-02,UK,Churned
52185,Pro,15,2023-06-29,,US,Active
52186,Business,30,2023-04-21,,UK,Active
52187,Pro,15,2022-03-31,2022-12-08,AU,Churned
52188,Pro,15,2022-09-07,,CA,Active
52189,Business,30,2024-05-18,2024-11-26,JP,Churned
52190,Free,0,2022-03-02,,JP,Active
52191,Free,0,2023-06-08,,AU,Active
52192,Business,30,2022-12-13,2023-01-20,US,Churned
52193,Free,0,2023-07-12,,AU,Active
52194,Pro,15,2022-03-17,2022-05-04,AU,Churned
52195,Business,30,2022-11-08,,US,Active
52196,Free,0,2024-03-14,2024-12-03,JP,Churned
52197,Business,30,2022-05-05,2023-05-31,AU,Churned
52198,Free,0,2024-06-10,2025-05-25,UK,Churned
52199,Free,0,2023-09-10,2023-12-01,AU,Churned
52200,Free,0,2022-11-07,,CA,Active
52201,Free,0,2022-10-03,,JP,Active
52202,Pro,15,2022-05-03,,UK,Active
52203,Pro,15,2023-11-29,,AU,Active
52204,Free,0,2022-02-17,2023-02-04,UK,Churned
52205,Free,0,2022-07-17,,US,Active
52206,Free,0,2023-04-09,2024-03-17,UK,Churned
52207,Free,0,2024-02-22,,US,Active
52208,Business,30,2023-12-28,2024-05-25,CA,Churned
52209,Business,30,2022-07-17,,CA,Active
52210,Free,0,2022-06-20,,CA,Active
52211,Free,0,2022-07-28,,CA,Active
52212,Free,0,2023-04-17,,US,Active
52213,Pro,15,2024-02-06,,JP,Active
52214,Free,0,2024-02-24,2024-04-16,AU,Churned
52215,Pro,15,2023-08-26,,AU,Active
52216,Free,0,2022-08-29,2023-01-07,JP,Churned
52217,Pro,15,2022-02-06,2022-04-21,JP,Churned
52218,Free,0,2023-02-28,,US,Active
52219,Pro,15,2022-11-03,,AU,Active
52220,Business,30,2023-06-10,,AU,Active
52221,Pro,15,2024-03-02,,UK,Active
52222,Business,30,2022-10-02,2023-04-20,JP,Churned
52223,Pro,15,2022-10-04,,US,Active
52224,Pro,15,2023-11-01,,UK,Active
52225,Free,0,2023-02-21,2024-01-20,UK,Churned
52226,Free,0,2022-05-10,,CA,Active
52227,Business,30,2023-01-20,2023-04-21,JP,Churned
52228,Free,0,2022-08-18,,US,Active
52229,Free,0,2022-01-08,,AU,Active
52230,Free,0,2023-11-03,,CA,Active
52231,Pro,15,2022-12-16,,CA,Active
52232,Free,0,2023-07-15,2023-11-14,AU,Churned
52233,Pro,15,2023-12-14,,US,Active
52234,Pro,15,2023-12-07,,AU,Active
52235,Pro,15,2023-12-22,,CA,Active
52236,Pro,15,2023-05-19,,UK,Active
52237,Business,30,2022-05-08,2022-06-30,UK,Churned
52238,Pro,15,2023-12-01,2024-07-15,UK,Churned
52239,Business,30,2024-04-22,,UK,Active
52240,Free,0,2024-04-11,,CA,Active
52241,Free,0,2022-01-21,,JP,Active
52242,Business,30,2022-05-07,2022-06-23,JP,Churned
52243,Free,0,2022-08-24,2023-02-08,US,Churned
52244,Free,0,2024-05-28,,JP,Active
52245,Free,0,2024-05-19,,US,Active
52246,Pro,15,2023-06-30,2023-12-28,US,Churned
52247,Business,30,2023-11-01,2024-11-25,US,Churned
52248,Pro,15,2022-10-31,,JP,Active
52249,Pro,15,2023-01-07,,UK,Active
52250,Pro,15,2022-05-26,,UK,Active
52251,Business,30,2022-10-13,,JP,Active
52252,Free,0,2022-12-07,,US,Active
